 nmvw_obj,nmvw_prod_place,nmvw_actor,b_time,e_time,
 "https://hdl.handle.net/20.500.11840/128787" , "https://hdl.handle.net/20.500.11840/termmaster7051" , "https://hdl.handle.net/20.500.11840/pi2338" , "10000001972" , "10000001972" ,
 "https://hdl.handle.net/20.500.11840/283554" , "https://hdl.handle.net/20.500.11840/termmaster470" , "https://hdl.handle.net/20.500.11840/pi3989" , "10000001969" , "10000001969" ,
 "https://hdl.handle.net/20.500.11840/143099" , "https://hdl.handle.net/20.500.11840/termmaster7746" , "https://hdl.handle.net/20.500.11840/pi3683" , "10000001978" , "10000001978" ,
 "https://hdl.handle.net/20.500.11840/302925" , "https://hdl.handle.net/20.500.11840/termmaster3628" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302926" , "https://hdl.handle.net/20.500.11840/termmaster6859" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302927" , "https://hdl.handle.net/20.500.11840/termmaster6859" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302928" , "https://hdl.handle.net/20.500.11840/termmaster6859" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302929" , "https://hdl.handle.net/20.500.11840/termmaster6859" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302930" , "https://hdl.handle.net/20.500.11840/termmaster6859" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302931" , "https://hdl.handle.net/20.500.11840/termmaster6859" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302932" , "https://hdl.handle.net/20.500.11840/termmaster6859" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302933" , "https://hdl.handle.net/20.500.11840/termmaster6859" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302934" , "https://hdl.handle.net/20.500.11840/termmaster3625" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302935" , "https://hdl.handle.net/20.500.11840/termmaster6865" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302936" , "https://hdl.handle.net/20.500.11840/termmaster6865" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302937" , "https://hdl.handle.net/20.500.11840/termmaster6865" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/302938" , "https://hdl.handle.net/20.500.11840/termmaster3625" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/303279" , "https://hdl.handle.net/20.500.11840/termmaster6865" , "https://hdl.handle.net/20.500.11840/pi38456" , "10000002003" , "10000002008" ,
 "https://hdl.handle.net/20.500.11840/305735" , "https://hdl.handle.net/20.500.11840/termmaster7746" , "https://hdl.handle.net/20.500.11840/pi2687" , "10000001965" , "10000001975" ,
 "https://hdl.handle.net/20.500.11840/305736" , "https://hdl.handle.net/20.500.11840/termmaster7746" , "https://hdl.handle.net/20.500.11840/pi2687" , "10000001965" , "10000001975" ,
 "https://hdl.handle.net/20.500.11840/306529" , "https://hdl.handle.net/20.500.11840/termmaster7700" , "https://hdl.handle.net/20.500.11840/pi4173" , "10000001918" , "10000001918" ,
 "https://hdl.handle.net/20.500.11840/308222" , "https://hdl.handle.net/20.500.11840/termmaster3" , "https://hdl.handle.net/20.500.11840/pi6902" , "10000001930" , "10000001935" ,
 "https://hdl.handle.net/20.500.11840/308223" , "https://hdl.handle.net/20.500.11840/termmaster3" , "https://hdl.handle.net/20.500.11840/pi6902" , "10000001930" , "10000001935" ,
 "https://hdl.handle.net/20.500.11840/308224" , "https://hdl.handle.net/20.500.11840/termmaster3" , "https://hdl.handle.net/20.500.11840/pi6902" , "10000001930" , "10000001935" ,
 "https://hdl.handle.net/20.500.11840/308225" , "https://hdl.handle.net/20.500.11840/termmaster3" , "https://hdl.handle.net/20.500.11840/pi6902" , "10000001930" , "10000001935" ,
 "https://hdl.handle.net/20.500.11840/308251" , "https://hdl.handle.net/20.500.11840/termmaster15702" , "https://hdl.handle.net/20.500.11840/pi7079" , "10000001900" , "10000001920" ,
 "https://hdl.handle.net/20.500.11840/308252" , "https://hdl.handle.net/20.500.11840/termmaster19993" , "https://hdl.handle.net/20.500.11840/pi7079" , "10000001900" , "10000001920" ,
 "https://hdl.handle.net/20.500.11840/308253" , "https://hdl.handle.net/20.500.11840/termmaster19993" , "https://hdl.handle.net/20.500.11840/pi7079" , "10000001900" , "10000001920" ,
 "https://hdl.handle.net/20.500.11840/308254" , "https://hdl.handle.net/20.500.11840/termmaster20002" , "https://hdl.handle.net/20.500.11840/pi7079" , "10000001900" , "10000001920" ,
 "https://hdl.handle.net/20.500.11840/308255" , "https://hdl.handle.net/20.500.11840/termmaster15692" , "https://hdl.handle.net/20.500.11840/pi7079" , "10000001900" , "10000001920" ,
 "https://hdl.handle.net/20.500.11840/308256" , "https://hdl.handle.net/20.500.11840/termmaster250" , "https://hdl.handle.net/20.500.11840/pi7079" , "10000001900" , "10000001920" ,
 "https://hdl.handle.net/20.500.11840/308257" , "https://hdl.handle.net/20.500.11840/termmaster250" , "https://hdl.handle.net/20.500.11840/pi7079" , "10000001900" , "10000001920" ,
 "https://hdl.handle.net/20.500.11840/308258" , "https://hdl.handle.net/20.500.11840/termmaster382" , "https://hdl.handle.net/20.500.11840/pi7079" , "10000001900" , "10000001920" ,
 "https://hdl.handle.net/20.500.11840/308908" , "https://hdl.handle.net/20.500.11840/termmaster216" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308909" , "https://hdl.handle.net/20.500.11840/termmaster401" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308911" , "https://hdl.handle.net/20.500.11840/termmaster401" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308912" , "https://hdl.handle.net/20.500.11840/termmaster401" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308913" , "https://hdl.handle.net/20.500.11840/termmaster401" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308914" , "https://hdl.handle.net/20.500.11840/termmaster384" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308915" , "https://hdl.handle.net/20.500.11840/termmaster395" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308915" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308916" , "https://hdl.handle.net/20.500.11840/termmaster216" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308917" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308918" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308919" , "https://hdl.handle.net/20.500.11840/termmaster522" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308920" , "https://hdl.handle.net/20.500.11840/termmaster396" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308921" , "https://hdl.handle.net/20.500.11840/termmaster396" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308922" , "https://hdl.handle.net/20.500.11840/termmaster396" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308923" , "https://hdl.handle.net/20.500.11840/termmaster396" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308924" , "https://hdl.handle.net/20.500.11840/termmaster396" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308925" , "https://hdl.handle.net/20.500.11840/termmaster384" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308926" , "https://hdl.handle.net/20.500.11840/termmaster401" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308927" , "https://hdl.handle.net/20.500.11840/termmaster384" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308928" , "https://hdl.handle.net/20.500.11840/termmaster384" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308929" , "https://hdl.handle.net/20.500.11840/termmaster384" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308930" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308931" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308932" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308933" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308934" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308935" , "https://hdl.handle.net/20.500.11840/termmaster216" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308936" , "https://hdl.handle.net/20.500.11840/termmaster216" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308937" , "https://hdl.handle.net/20.500.11840/termmaster216" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308938" , "https://hdl.handle.net/20.500.11840/termmaster378" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308939" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308940" , "https://hdl.handle.net/20.500.11840/termmaster222" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308941" , "https://hdl.handle.net/20.500.11840/termmaster222" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308943" , "https://hdl.handle.net/20.500.11840/termmaster222" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308945" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308945" , "https://hdl.handle.net/20.500.11840/termmaster357" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308946" , "https://hdl.handle.net/20.500.11840/termmaster222" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308947" , "https://hdl.handle.net/20.500.11840/termmaster356" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308949" , "https://hdl.handle.net/20.500.11840/termmaster216" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308950" , "https://hdl.handle.net/20.500.11840/termmaster216" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308951" , "https://hdl.handle.net/20.500.11840/termmaster368" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308952" , "https://hdl.handle.net/20.500.11840/termmaster368" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308953" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308954" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308955" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308956" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308957" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308958" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308959" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308960" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308961" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308962" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308964" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308965" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308966" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308967" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308968" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308970" , "https://hdl.handle.net/20.500.11840/termmaster519" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308971" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308972" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308973" , "https://hdl.handle.net/20.500.11840/termmaster217" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308974" , "https://hdl.handle.net/20.500.11840/termmaster216" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308975" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/308976" , "https://hdl.handle.net/20.500.11840/termmaster218" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/309300" , "https://hdl.handle.net/20.500.11840/termmaster2164" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309301" , "https://hdl.handle.net/20.500.11840/termmaster2162" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309302" , "https://hdl.handle.net/20.500.11840/termmaster2162" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309303" , "https://hdl.handle.net/20.500.11840/termmaster2162" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309304" , "https://hdl.handle.net/20.500.11840/termmaster2162" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309306" , "https://hdl.handle.net/20.500.11840/termmaster2162" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309307" , "https://hdl.handle.net/20.500.11840/termmaster2173" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309308" , "https://hdl.handle.net/20.500.11840/termmaster2162" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309310" , "https://hdl.handle.net/20.500.11840/termmaster130" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309311" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309312" , "https://hdl.handle.net/20.500.11840/termmaster130" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309313" , "https://hdl.handle.net/20.500.11840/termmaster130" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309314" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309316" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309317" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309318" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309319" , "https://hdl.handle.net/20.500.11840/termmaster130" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309320" , "https://hdl.handle.net/20.500.11840/termmaster130" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309321" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309323" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309324" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309325" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309327" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309328" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309329" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309330" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309331" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309332" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309333" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309334" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309336" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309337" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309338" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309340" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309341" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/309342" , "https://hdl.handle.net/20.500.11840/termmaster193" , "https://hdl.handle.net/20.500.11840/pi7207" , "10000001999" , "10000001999" ,
 "https://hdl.handle.net/20.500.11840/144192" , "https://hdl.handle.net/20.500.11840/termmaster16988" , "https://hdl.handle.net/20.500.11840/pi1936" , "10000001978" , "10000001978" ,
 "https://hdl.handle.net/20.500.11840/144192" , "https://hdl.handle.net/20.500.11840/termmaster7970" , "https://hdl.handle.net/20.500.11840/pi1936" , "10000001978" , "10000001978" ,
 "https://hdl.handle.net/20.500.11840/144192" , "https://hdl.handle.net/20.500.11840/termmaster8020" , "https://hdl.handle.net/20.500.11840/pi1936" , "10000001978" , "10000001978" ,
 "https://hdl.handle.net/20.500.11840/308942" , "https://hdl.handle.net/20.500.11840/termmaster222" , "https://hdl.handle.net/20.500.11840/pi7029" , "10000001984" , "10000001984" ,
 "https://hdl.handle.net/20.500.11840/147014" , "https://hdl.handle.net/20.500.11840/termmaster428" , "https://hdl.handle.net/20.500.11840/pi1169" , "10000000008" , "10000001981" ,
 "https://hdl.handle.net/20.500.11840/36480" , "https://hdl.handle.net/20.500.11840/termmaster7666" , "https://hdl.handle.net/20.500.11840/pi6990" , "10000001983" , "10000001983" ,
 "https://hdl.handle.net/20.500.11840/36484" , "https://hdl.handle.net/20.500.11840/termmaster7666" , "https://hdl.handle.net/20.500.11840/pi6990" , "10000001983" , "10000001983" ,
 "https://hdl.handle.net/20.500.11840/36488" , "https://hdl.handle.net/20.500.11840/termmaster7666" , "https://hdl.handle.net/20.500.11840/pi6990" , "10000001983" , "10000001983" ,
 "https://hdl.handle.net/20.500.11840/36490" , "https://hdl.handle.net/20.500.11840/termmaster7666" , "https://hdl.handle.net/20.500.11840/pi6990" , "10000001983" , "10000001983" ,
 "https://hdl.handle.net/20.500.11840/36492" , "https://hdl.handle.net/20.500.11840/termmaster7666" , "https://hdl.handle.net/20.500.11840/pi6990" , "10000001983" , "10000001983" ,
 "https://hdl.handle.net/20.500.11840/148517" , "https://hdl.handle.net/20.500.11840/termmaster7081" , "https://hdl.handle.net/20.500.11840/pi38511" , "10000001909" , "10000001909" ,
 "https://hdl.handle.net/20.500.11840/148518" , "https://hdl.handle.net/20.500.11840/termmaster7081" , "https://hdl.handle.net/20.500.11840/pi38511" , "10000001909" , "10000001909" ,
 "https://hdl.handle.net/20.500.11840/148518" , "https://hdl.handle.net/20.500.11840/termmaster7081" , "https://hdl.handle.net/20.500.11840/pi40246" , "10000001909" , "10000001909" ,
 "https://hdl.handle.net/20.500.11840/148519" , "https://hdl.handle.net/20.500.11840/termmaster7081" , "https://hdl.handle.net/20.500.11840/pi38511" , "10000001909" , "10000001909" ,
 "https://hdl.handle.net/20.500.11840/148519" , "https://hdl.handle.net/20.500.11840/termmaster7081" , "https://hdl.handle.net/20.500.11840/pi40246" , "10000001909" , "10000001909" ,
 "https://hdl.handle.net/20.500.11840/148521" , "https://hdl.handle.net/20.500.11840/termmaster7081" , "https://hdl.handle.net/20.500.11840/pi38511" , "10000001909" , "10000001909" ,
 "https://hdl.handle.net/20.500.11840/148521" , "https://hdl.handle.net/20.500.11840/termmaster7081" , "https://hdl.handle.net/20.500.11840/pi40246" , "10000001909" , "10000001909" ,
 "https://hdl.handle.net/20.500.11840/148522" , "https://hdl.handle.net/20.500.11840/termmaster7081" , "https://hdl.handle.net/20.500.11840/pi38511" , "10000001909" , "10000001909" ,
