 "no_object" , "nmvw_actor" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi63639" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63643" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63648" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63654" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63656" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63657" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63661" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63663" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63665" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63674" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63684" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63686" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63688" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63692" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63696" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi637" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi63701" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63702" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63714" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63716" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63720" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi63730" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63732" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63736" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63739" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi63740" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63741" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63744" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63749" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi63751" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63761" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63763" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63768" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63770" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63775" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi63776" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63777" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi63781" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63783" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63785" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi63788" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63791" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63797" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63799" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63801" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi63802" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63806" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63809" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63816" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi63818" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63819" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63821" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63823" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63825" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi63834" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63837" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63838" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63840" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63846" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63847" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi63851" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63853" ,
 "123" , "https://hdl.handle.net/20.500.11840/pi63858" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63859" ,
 "125" , "https://hdl.handle.net/20.500.11840/pi63860" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63861" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63862" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63877" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63881" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63884" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63885" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63887" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63891" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63893" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63898" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi639" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63900" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63908" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63909" ,
 "33" , "https://hdl.handle.net/20.500.11840/pi63923" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63924" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63932" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi63934" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63940" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63943" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi63945" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63952" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63953" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63957" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63958" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi63963" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63966" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63970" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi63972" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63973" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63977" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi63978" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63982" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi63992" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63996" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi63999" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi640" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64012" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64017" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64020" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64025" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64026" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64027" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64028" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64031" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64033" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64037" ,
 "71" , "https://hdl.handle.net/20.500.11840/pi64038" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64039" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64049" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64054" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi64058" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64059" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64061" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64065" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi64067" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64073" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64084" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64088" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64092" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64095" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64096" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64097" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64098" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64099" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64100" ,
 "33" , "https://hdl.handle.net/20.500.11840/pi64101" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64106" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64108" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64109" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64110" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64114" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64118" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64119" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64124" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64129" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64135" ,
 "92" , "https://hdl.handle.net/20.500.11840/pi64151" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi64156" ,
 "292" , "https://hdl.handle.net/20.500.11840/pi64203" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi64208" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64234" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64235" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64277" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64278" ,
 "17" , "https://hdl.handle.net/20.500.11840/pi643" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64324" ,
 "129" , "https://hdl.handle.net/20.500.11840/pi64335" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64360" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi644" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64479" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64559" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi64574" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi64582" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi646" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi64618" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi64628" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64638" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64639" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64674" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi647" ,
 "888" , "https://hdl.handle.net/20.500.11840/pi64721" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi64724" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi64727" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi64729" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi64739" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64741" ,
 "564" , "https://hdl.handle.net/20.500.11840/pi64756" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64773" ,
 "35" , "https://hdl.handle.net/20.500.11840/pi64774" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi648" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64834" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi64838" ,
 "22" , "https://hdl.handle.net/20.500.11840/pi64843" ,
 "455" , "https://hdl.handle.net/20.500.11840/pi64847" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64853" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64865" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64867" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi64868" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64869" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64874" ,
 "154" , "https://hdl.handle.net/20.500.11840/pi649" ,
 "46" , "https://hdl.handle.net/20.500.11840/pi64926" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64943" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64944" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64945" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64946" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64948" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64949" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64952" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi64953" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64954" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64955" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64956" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64957" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi64958" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64959" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64960" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi64961" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64962" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi64963" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi64964" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi64966" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64967" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi64968" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64970" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi64971" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64972" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64973" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64974" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi64975" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi64976" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi64977" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi64978" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi64979" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64980" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64981" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64982" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64983" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi64988" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi64992" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi650" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi65003" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi65006" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65007" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65008" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65009" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65010" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65011" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65012" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65013" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi65014" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi65015" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65016" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65017" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65018" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65019" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65021" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65023" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65024" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65025" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65026" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65027" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi65028" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65029" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65030" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi65031" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65032" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65033" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65034" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi65035" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi65036" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65037" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi65038" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65039" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65040" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65042" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65044" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi65045" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi65046" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65047" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65048" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65050" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65072" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi651" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi65111" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65161" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65162" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi65178" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65183" ,
 "17" , "https://hdl.handle.net/20.500.11840/pi652" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi65207" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65208" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65209" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi65356" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65358" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65359" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65360" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65361" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65362" ,
 "1670" , "https://hdl.handle.net/20.500.11840/pi65365" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65411" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi65429" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi65451" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi655" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65503" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi65514" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65572" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi65618" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi65619" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65620" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65621" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65622" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65623" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi65624" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65625" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi65626" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65634" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65635" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65636" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65643" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65644" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65647" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65648" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65649" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65683" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65694" ,
 "99" , "https://hdl.handle.net/20.500.11840/pi657" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi65752" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65753" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65754" ,
 "22" , "https://hdl.handle.net/20.500.11840/pi65763" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65784" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65785" ,
 "25" , "https://hdl.handle.net/20.500.11840/pi65787" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi65788" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65789" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65790" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65791" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65792" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65793" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65794" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65795" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65796" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65797" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65798" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65799" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65800" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65801" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi65808" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65809" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65811" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi65812" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi65813" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65814" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65816" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65817" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65818" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65819" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi65820" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65821" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65822" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65823" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65825" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65827" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65828" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65830" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65831" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65832" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65842" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65843" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi65844" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi65848" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi66" ,
 "27" , "https://hdl.handle.net/20.500.11840/pi66003" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi66020" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66022" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi66023" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66024" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi66038" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi66042" ,
 "72" , "https://hdl.handle.net/20.500.11840/pi66046" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66162" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi664" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66411" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66424" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66425" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66479" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66484" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi665" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi66501" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66502" ,
 "33" , "https://hdl.handle.net/20.500.11840/pi66517" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi66519" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi66528" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi66540" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66567" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66584" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi666" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi66668" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi66670" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi667" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66797" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi668" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66856" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi66896" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66897" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi66929" ,
 "282" , "https://hdl.handle.net/20.500.11840/pi66955" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66970" ,
 "84" , "https://hdl.handle.net/20.500.11840/pi66978" ,
 "123" , "https://hdl.handle.net/20.500.11840/pi66979" ,
 "51" , "https://hdl.handle.net/20.500.11840/pi66980" ,
 "57" , "https://hdl.handle.net/20.500.11840/pi66981" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66982" ,
 "64" , "https://hdl.handle.net/20.500.11840/pi66983" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66989" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66990" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66991" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi66992" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi67" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi670" ,
 "98" , "https://hdl.handle.net/20.500.11840/pi671" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi67155" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi67162" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi67177" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi67196" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi672" ,
 "102" , "https://hdl.handle.net/20.500.11840/pi673" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi674" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi675" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi676" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi677" ,
 "30" , "https://hdl.handle.net/20.500.11840/pi678" ,
 "43" , "https://hdl.handle.net/20.500.11840/pi6787" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi6788" ,
 "1307" , "https://hdl.handle.net/20.500.11840/pi6789" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi679" ,
 "129" , "https://hdl.handle.net/20.500.11840/pi6794" ,
 "44" , "https://hdl.handle.net/20.500.11840/pi6795" ,
 "171" , "https://hdl.handle.net/20.500.11840/pi6798" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi6799" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi68" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi680" ,
 "52" , "https://hdl.handle.net/20.500.11840/pi6801" ,
 "47" , "https://hdl.handle.net/20.500.11840/pi6802" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi6803" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi6804" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi6805" ,
 "72" , "https://hdl.handle.net/20.500.11840/pi6806" ,
 "42" , "https://hdl.handle.net/20.500.11840/pi6807" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi6808" ,
